logon,{N9K8-B0VD20AP-3708XHCB},07/14/2010 00:56:15,JMB0308,PC-0814,Logon
device,{N3N6-O0HT90BA-1989RMIT},07/14/2010 01:19:39,JMB0308,PC-0814,Connect
device,{E6V2-P4QB20EX-5172UZXF},07/14/2010 02:12:35,JMB0308,PC-0814,Disconnect
logon,{I3Z9-X1RR94CQ-9457XWJM},07/14/2010 03:56:04,JMB0308,PC-0814,Logoff
logon,{J2Q3-S8VK14JT-0978ZYEN},07/15/2010 03:56:47,JMB0308,PC-0814,Logon
device,{N4L4-X8HB31YA-6276NWDU},07/15/2010 05:21:36,JMB0308,PC-0814,Connect
device,{S5D4-D9NR16ZZ-4581MOFQ},07/15/2010 06:36:09,JMB0308,PC-0814,Disconnect
logon,{T9C9-D4YK08DJ-4629CBLS},07/15/2010 06:53:36,JMB0308,PC-0814,Logoff
logon,{Q7F1-B0VV88ZH-8624ZCPM},07/20/2010 21:32:35,JMB0308,PC-0814,Logon
device,{X7E0-J0OH95YP-7028VTXM},07/20/2010 23:13:47,JMB0308,PC-0814,Connect
device,{E8S3-Y4CH89UM-3550EAUP},07/20/2010 23:14:45,JMB0308,PC-0814,Disconnect
logon,{H1P6-D4LP76RF-9468RAWH},07/21/2010 01:46:49,JMB0308,PC-0814,Logoff
