logon,{N2V7-L0SV52SI-0770UHNW},07/30/2010 19:56:44,BDV0168,PC-2464,Logon
device,{A9P7-Q1LR28YZ-1188RVYV},07/30/2010 21:01:47,BDV0168,PC-2464,Connect
device,{F8O0-R3QY89LS-1747DJSB},07/30/2010 21:03:09,BDV0168,PC-2464,Disconnect
logon,{L4L3-X6WU68LU-5259EBYN},07/30/2010 21:16:17,BDV0168,PC-2464,Logoff
logon,{K6Y8-I3KT71BP-2649YPST},08/06/2010 03:05:29,BDV0168,PC-2464,Logon
device,{Q0D1-P0CW14MM-3576DVCW},08/06/2010 04:48:47,BDV0168,PC-2464,Connect
device,{H4M3-S4FR06BY-1406FBFM},08/06/2010 04:53:57,BDV0168,PC-2464,Disconnect
logon,{A3H5-K3CV21LY-0335FCNS},08/06/2010 04:57:30,BDV0168,PC-2464,Logoff
logon,{B0X8-R4PB58NP-6668RYVA},08/10/2010 04:52:41,BDV0168,PC-2464,Logon
device,{W9U7-Q3DO59CP-2875FDLE},08/10/2010 05:03:35,BDV0168,PC-2464,Connect
device,{W4U5-F0XC05SG-5537MBYV},08/10/2010 05:12:03,BDV0168,PC-2464,Disconnect
logon,{F1A3-X6PF23ZR-7126GVJX},08/10/2010 05:16:41,BDV0168,PC-2464,Logoff
